Date,Close
2016-11-21 16:00:00,60.86
2016-11-22 16:00:00,61.12
2016-11-23 16:00:00,60.4
2016-11-25 16:00:00,60.53
2016-11-28 16:00:00,60.61
2016-11-29 16:00:00,61.09
2016-11-30 16:00:00,60.26
2016-12-01 16:00:00,59.2
2016-12-02 16:00:00,59.25
2016-12-05 16:00:00,60.22
2016-12-06 16:00:00,59.95
2016-12-07 16:00:00,61.37
2016-12-08 16:00:00,61.01
2016-12-09 16:00:00,61.97
2016-12-12 16:00:00,62.17
2016-12-13 16:00:00,62.98
2016-12-14 16:00:00,62.68
2016-12-15 16:00:00,62.58
2016-12-16 16:00:00,62.3
2016-12-19 16:00:00,63.62
2016-12-20 16:00:00,63.54
2016-12-21 16:00:00,63.54
2016-12-22 16:00:00,63.55
2016-12-23 16:00:00,63.24
2016-12-27 16:00:00,63.28
2016-12-28 16:00:00,62.99
2016-12-29 16:00:00,62.9
2016-12-30 16:00:00,62.14
2017-01-03 16:00:00,62.58
2017-01-04 16:00:00,62.3
2017-01-05 16:00:00,62.3
2017-01-06 16:00:00,62.84
2017-01-09 16:00:00,62.64
2017-01-10 16:00:00,62.62
2017-01-11 16:00:00,63.19
2017-01-12 16:00:00,62.61
2017-01-13 16:00:00,62.7
2017-01-17 16:00:00,62.53
2017-01-18 16:00:00,62.5
2017-01-19 16:00:00,62.3
2017-01-20 16:00:00,62.74
2017-01-23 16:00:00,62.96
2017-01-24 16:00:00,63.52
2017-01-25 16:00:00,63.68
2017-01-26 16:00:00,64.27
2017-01-27 16:00:00,65.78
2017-01-30 16:00:00,65.13
2017-01-31 16:00:00,64.65
2017-02-01 16:00:00,63.58
2017-02-02 16:00:00,63.17
2017-02-03 16:00:00,63.68
2017-02-06 16:00:00,63.64
2017-02-07 16:00:00,63.43
2017-02-08 16:00:00,63.34
2017-02-09 16:00:00,64.06
2017-02-10 16:00:00,64.0
2017-02-13 16:00:00,64.72
2017-02-14 16:00:00,64.57
2017-02-15 16:00:00,64.53
2017-02-16 16:00:00,64.52
2017-02-17 16:00:00,64.62
2017-02-21 16:00:00,64.49
2017-02-22 16:00:00,64.36
2017-02-23 16:00:00,64.62
2017-02-24 16:00:00,64.62
2017-02-27 16:00:00,64.23
2017-02-28 16:00:00,63.98
2017-03-01 16:00:00,64.94
2017-03-02 16:00:00,64.01
2017-03-03 16:00:00,64.25
2017-03-06 16:00:00,64.27
2017-03-07 16:00:00,64.4
2017-03-08 16:00:00,64.99
2017-03-09 16:00:00,64.73
2017-03-10 16:00:00,64.93
2017-03-13 16:00:00,64.71
2017-03-14 16:00:00,64.41
2017-03-15 16:00:00,64.75
2017-03-16 16:00:00,64.64
2017-03-17 16:00:00,64.87
2017-03-20 16:00:00,64.93
2017-03-21 16:00:00,64.21
2017-03-22 16:00:00,65.03
2017-03-23 16:00:00,64.87
2017-03-24 16:00:00,64.98
2017-03-27 16:00:00,65.1
2017-03-28 16:00:00,65.29
2017-03-29 16:00:00,65.47
2017-03-30 16:00:00,65.71
2017-03-31 16:00:00,65.86
2017-04-03 16:00:00,65.55
2017-04-04 16:00:00,65.73
2017-04-05 16:00:00,65.56
2017-04-06 16:00:00,65.73
2017-04-07 16:00:00,65.68
2017-04-10 16:00:00,65.53
2017-04-11 16:00:00,65.48
2017-04-12 16:00:00,65.23
2017-04-13 16:00:00,64.95
2017-04-17 16:00:00,65.48
2017-04-18 16:00:00,65.39
2017-04-19 16:00:00,65.04
2017-04-20 16:00:00,65.5
2017-04-21 16:00:00,66.4
2017-04-24 16:00:00,67.53
2017-04-25 16:00:00,67.92
2017-04-26 16:00:00,67.83
2017-04-27 16:00:00,68.27
2017-04-28 16:00:00,68.46
2017-05-01 16:00:00,69.41
2017-05-02 16:00:00,69.3
2017-05-03 16:00:00,69.08
2017-05-04 16:00:00,68.81
2017-05-05 16:00:00,69.0
2017-05-08 16:00:00,68.94
2017-05-09 16:00:00,69.04
2017-05-10 16:00:00,69.31
2017-05-11 16:00:00,68.46
2017-05-12 16:00:00,68.38
2017-05-15 16:00:00,68.43
2017-05-16 16:00:00,69.41
2017-05-17 16:00:00,67.48
2017-05-18 16:00:00,67.71
2017-05-19 16:00:00,67.69
2017-05-22 16:00:00,68.45
2017-05-23 16:00:00,68.68
2017-05-24 16:00:00,68.77
2017-05-25 16:00:00,69.62
2017-05-26 16:00:00,69.96
2017-05-30 16:00:00,70.41
2017-05-31 16:00:00,69.84
2017-06-01 16:00:00,70.1
2017-06-02 16:00:00,71.76
2017-06-05 16:00:00,72.28
2017-06-06 16:00:00,72.52
2017-06-07 16:00:00,72.39
2017-06-08 16:00:00,71.95
2017-06-09 16:00:00,70.32
2017-06-12 16:00:00,69.78
2017-06-13 16:00:00,70.65
2017-06-14 16:00:00,70.27
2017-06-15 16:00:00,69.9
2017-06-16 16:00:00,70.0
2017-06-19 16:00:00,70.87
2017-06-20 16:00:00,69.91
2017-06-21 16:00:00,70.27
2017-06-22 16:00:00,70.26
2017-06-23 16:00:00,71.21
2017-06-26 16:00:00,70.53
2017-06-27 16:00:00,69.21
2017-06-28 16:00:00,69.8
2017-06-29 16:00:00,68.49
2017-06-30 16:00:00,68.93
2017-07-03 16:00:00,68.17
2017-07-05 16:00:00,69.08
2017-07-06 16:00:00,68.57
2017-07-07 16:00:00,69.46
2017-07-10 16:00:00,69.98
2017-07-11 16:00:00,69.99
2017-07-12 16:00:00,71.15
2017-07-13 16:00:00,71.77
2017-07-14 16:00:00,72.78
2017-07-17 16:00:00,73.35
2017-07-18 16:00:00,73.3
2017-07-19 16:00:00,73.86
2017-07-20 16:00:00,74.22
2017-07-21 16:00:00,73.79
2017-07-24 16:00:00,73.6
2017-07-25 16:00:00,74.19
2017-07-26 16:00:00,74.05
2017-07-27 16:00:00,73.16
2017-07-28 16:00:00,73.04
2017-07-31 16:00:00,72.7
2017-08-01 16:00:00,72.58
2017-08-02 16:00:00,72.26
2017-08-03 16:00:00,72.15
2017-08-04 16:00:00,72.68
2017-08-07 16:00:00,72.4
2017-08-08 16:00:00,72.79
2017-08-09 16:00:00,72.47
2017-08-10 16:00:00,71.41
2017-08-11 16:00:00,72.5
2017-08-14 16:00:00,73.59
2017-08-15 16:00:00,73.22
2017-08-16 16:00:00,73.65
2017-08-17 16:00:00,72.4
2017-08-18 16:00:00,72.49
2017-08-21 16:00:00,72.15
2017-08-22 16:00:00,73.16
2017-08-23 16:00:00,72.72
2017-08-24 16:00:00,72.69
2017-08-25 16:00:00,72.82
2017-08-28 16:00:00,72.83
2017-08-29 16:00:00,73.05
2017-08-30 16:00:00,74.01
2017-08-31 16:00:00,74.77
2017-09-01 16:00:00,73.94
2017-09-05 16:00:00,73.61
2017-09-06 16:00:00,73.4
2017-09-07 16:00:00,74.34
2017-09-08 16:00:00,73.98
2017-09-11 16:00:00,74.76
2017-09-12 16:00:00,74.68
2017-09-13 16:00:00,75.21
2017-09-14 16:00:00,74.77
2017-09-15 16:00:00,75.31
2017-09-18 16:00:00,75.16
2017-09-19 16:00:00,75.44
2017-09-20 16:00:00,74.94
2017-09-21 16:00:00,74.21
2017-09-22 16:00:00,74.41
2017-09-25 16:00:00,73.26
2017-09-26 16:00:00,73.26
2017-09-27 16:00:00,73.85
2017-09-28 16:00:00,73.87
2017-09-29 16:00:00,74.49
2017-10-02 16:00:00,74.61
2017-10-03 16:00:00,74.26
2017-10-04 16:00:00,74.69
2017-10-05 16:00:00,75.97
2017-10-06 16:00:00,76.0
2017-10-09 16:00:00,76.29
2017-10-10 16:00:00,76.29
2017-10-11 16:00:00,76.42
2017-10-12 16:00:00,77.12
2017-10-13 16:00:00,77.49
2017-10-16 16:00:00,77.65
2017-10-17 16:00:00,77.59
2017-10-18 16:00:00,77.61
2017-10-19 16:00:00,77.91
2017-10-20 16:00:00,78.81
2017-10-23 16:00:00,78.83
2017-10-24 16:00:00,78.86
2017-10-25 16:00:00,78.63
2017-10-26 16:00:00,78.76
2017-10-27 16:00:00,83.81
2017-10-30 16:00:00,83.89
2017-10-31 16:00:00,83.18
2017-11-01 16:00:00,83.18
2017-11-02 16:00:00,84.05
2017-11-03 16:00:00,84.14
2017-11-06 16:00:00,84.47
2017-11-07 16:00:00,84.27
2017-11-08 16:00:00,84.56
2017-11-09 16:00:00,84.09
2017-11-10 16:00:00,83.87
2017-11-13 16:00:00,83.93
2017-11-14 16:00:00,84.05
2017-11-15 16:00:00,82.98
2017-11-16 16:00:00,83.2
2017-11-17 16:00:00,82.4
2017-11-20 16:00:00,82.53
2017-11-21 16:00:00,83.72
2017-11-22 16:00:00,83.11
2017-11-24 13:00:00,83.26
2017-11-27 16:00:00,83.87
2017-11-28 16:00:00,84.88
2017-11-29 16:00:00,83.34
2017-11-30 16:00:00,84.17
2017-12-01 16:00:00,84.26
2017-12-04 16:00:00,81.08
2017-12-05 16:00:00,81.59
2017-12-06 16:00:00,82.78
2017-12-07 16:00:00,82.49
2017-12-08 16:00:00,84.16
2017-12-11 16:00:00,85.23
2017-12-12 16:00:00,85.58
2017-12-13 16:00:00,85.35
2017-12-14 16:00:00,84.69
2017-12-15 16:00:00,86.85
2017-12-18 16:00:00,86.38
2017-12-19 16:00:00,85.83
2017-12-20 16:00:00,85.52
2017-12-21 16:00:00,85.5
2017-12-22 16:00:00,85.51
2017-12-26 16:00:00,85.4
2017-12-27 16:00:00,85.71
2017-12-28 16:00:00,85.72
2017-12-29 16:00:00,85.54
2018-01-02 16:00:00,85.95
2018-01-03 16:00:00,86.35
2018-01-04 16:00:00,87.11
2018-01-05 16:00:00,88.19
2018-01-08 16:00:00,88.28
2018-01-09 16:00:00,88.22
2018-01-10 16:00:00,87.82
2018-01-11 16:00:00,88.08
2018-01-12 16:00:00,89.6
2018-01-16 16:00:00,88.35
2018-01-17 16:00:00,90.14
2018-01-18 16:00:00,90.1
2018-01-19 16:00:00,90.0
2018-01-22 16:00:00,91.61
2018-01-23 16:00:00,91.9
2018-01-24 16:00:00,91.82
2018-01-25 16:00:00,92.33
2018-01-26 16:00:00,94.06
2018-01-29 16:00:00,93.92
2018-01-30 16:00:00,92.74
2018-01-31 16:00:00,95.01
2018-02-01 16:00:00,94.26
2018-02-02 16:00:00,91.78
2018-02-05 16:00:00,88.0
2018-02-06 16:00:00,91.33
2018-02-07 16:00:00,89.61
2018-02-08 16:00:00,85.01
2018-02-09 16:00:00,88.18
2018-02-12 16:00:00,89.13
2018-02-13 16:00:00,89.83
2018-02-14 16:00:00,90.81
2018-02-15 16:00:00,92.66
2018-02-16 16:00:00,92.0
2018-02-20 16:00:00,92.72
2018-02-21 16:00:00,91.49
2018-02-22 16:00:00,91.73
2018-02-23 16:00:00,94.06
2018-02-26 16:00:00,95.42
2018-02-27 16:00:00,94.2
2018-02-28 16:00:00,93.77
2018-03-01 16:00:00,92.85
2018-03-02 16:00:00,93.05
2018-03-05 16:00:00,93.64
2018-03-06 16:00:00,93.32
2018-03-07 16:00:00,93.86
2018-03-08 16:00:00,94.43
2018-03-09 16:00:00,96.54
2018-03-12 16:00:00,96.77
2018-03-13 16:00:00,94.41
2018-03-14 16:00:00,93.85
2018-03-15 16:00:00,94.18
2018-03-16 16:00:00,94.6
2018-03-19 16:00:00,92.89
2018-03-20 16:00:00,93.13
2018-03-21 16:00:00,92.48
2018-03-22 16:00:00,89.79
2018-03-23 16:00:00,87.18
2018-03-26 16:00:00,93.78
2018-03-27 16:00:00,89.47
2018-03-28 16:00:00,89.39
2018-03-29 16:00:00,91.27
2018-04-02 16:00:00,88.52
2018-04-03 16:00:00,89.71
2018-04-04 16:00:00,92.33
2018-04-05 16:00:00,92.38
2018-04-06 16:00:00,90.23
2018-04-09 16:00:00,90.77
2018-04-10 16:00:00,92.88
2018-04-11 16:00:00,91.86
2018-04-12 16:00:00,93.58
2018-04-13 16:00:00,93.08
2018-04-16 16:00:00,94.17
2018-04-17 16:00:00,96.07
2018-04-18 16:00:00,96.44
2018-04-19 16:00:00,96.11
2018-04-20 16:00:00,95.0
2018-04-23 16:00:00,95.35
2018-04-24 16:00:00,93.12
2018-04-25 16:00:00,92.31
2018-04-26 16:00:00,94.26
2018-04-27 16:00:00,95.82
2018-04-30 16:00:00,93.52
2018-05-01 16:00:00,95.0
2018-05-02 16:00:00,93.51
2018-05-03 16:00:00,94.07
2018-05-04 16:00:00,95.16
2018-05-07 16:00:00,96.22
2018-05-08 16:00:00,95.81
2018-05-09 16:00:00,96.94
2018-05-10 16:00:00,97.91
2018-05-11 16:00:00,97.7
2018-05-14 16:00:00,98.03
2018-05-15 16:00:00,97.32
2018-05-16 16:00:00,97.15
2018-05-17 16:00:00,96.18
2018-05-18 16:00:00,96.36
2018-05-21 16:00:00,97.6
2018-05-22 16:00:00,97.5
2018-05-23 16:00:00,98.66
2018-05-24 16:00:00,98.31
2018-05-25 16:00:00,98.36
2018-05-29 16:00:00,98.01
2018-05-30 16:00:00,98.95
2018-05-31 16:00:00,98.84
2018-06-01 16:00:00,100.79
2018-06-04 16:00:00,101.67
2018-06-05 16:00:00,102.19
2018-06-06 16:00:00,102.49
2018-06-07 16:00:00,100.88
2018-06-08 16:00:00,101.63
2018-06-11 16:00:00,101.05
2018-06-12 16:00:00,101.31
2018-06-13 16:00:00,100.85
2018-06-14 16:00:00,101.42
2018-06-15 16:00:00,100.13
2018-06-18 16:00:00,100.86
2018-06-19 16:00:00,100.86
2018-06-20 16:00:00,101.87
2018-06-21 16:00:00,101.14
2018-06-22 16:00:00,100.41
2018-06-25 16:00:00,98.39
2018-06-26 16:00:00,99.08
2018-06-27 16:00:00,97.54
2018-06-28 16:00:00,98.63
2018-06-29 16:00:00,98.61
2018-07-02 16:00:00,100.01
2018-07-03 13:00:00,99.05
2018-07-05 16:00:00,99.76
